attrInteger,attrInteger,attrInteger,attrInteger
1932218,540,193221800,1932219
224029,491,22402900,224030
734810,883,73481000,734811
237782,775,23778200,237783
1534937,47,153493700,1534938
658160,78,65816000,658161
688975,711,68897500,688976
370724,291,37072400,370725
479392,129,47939200,479393
1140208,136,114020800,1140209
591845,843,59184500,591835
1223427,602,122342700,1223417
186538,611,18653800,186539
1849979,126,184997900,1849980
931352,391,93135200,931353
320664,260,32066400,320665
1421263,411,142126300,1421264
446829,729,44682900,446830
56804,89,5680400,56805
654898,974,65489800,654899
1410243,733,141024300,1410244
107119,804,10711900,107120
1569715,934,156971500,1569716
893686,352,89368600,893687
709227,301,70922700,709228
1965353,817,196535300,1965354
909381,438,90938100,909382
1458018,859,145801800,1458019
785731,564,78573100,785732
416860,901,41686000,416861
218006,714,21800600,218007
341770,878,34177000,341771
911196,109,91119600,911197
1072759,787,107275900,1072760
1584602,795,158460200,1584592
1552290,730,155229000,1552291
594834,880,59483400,594835
54174,11,5417400,54175
1685108,415,168510800,1685109
255233,915,25523300,255234
741243,4,74124300,741244
1151503,733,115150300,1151504
1084796,495,108479600,1084797
1027900,282,102790000,1027901
1776781,409,177678100,1776782
190294,557,19029400,190295
285322,708,28532200,285323
1276508,960,127650800,1276509
685054,576,68505400,685055
421901,547,42190100,421902
127464,746,12746400,127465
1693989,551,169398900,1693979
445689,47,44568900,445690
1433321,83,143332100,1433322
1375824,452,137582400,1375825
1829932,508,182993200,1829933
740527,666,74052700,740528
155754,948,15575400,155755
1601836,865,160183600,1601837
27174,170,2717400,27175
992668,264,99266800,992669
1257355,359,125735500,1257345
1899569,296,189956900,1899570
1694747,807,169474700,1694748
1305839,252,130583900,1305840
303,159,30300,304
1392185,43,139218500,1392186
1593374,841,159337400,1593375
561476,616,56147600,561477
1597137,576,159713700,1597138
60606,37,6060600,60607
27295,388,2729500,27296
322159,964,32215900,322160
1852226,92,185222600,1852227
1368819,435,136881900,1368820
287290,629,28729000,287291
1711856,746,171185600,1711857
1841798,226,184179800,1841799
1712757,165,171275700,1712758
892100,830,89210000,892101
656242,622,65624200,656243
1107545,977,110754500,1107546
1186100,260,118610000,1186101
1532669,720,153266900,1532670
1789668,626,178966800,1789669
957207,432,95720700,957208
1145507,778,114550700,1145508
873893,932,87389300,873894
131967,121,13196700,131968
1213257,500,121325700,1213258
1738467,428,173846700,1738468
1812058,364,181205800,1812059
80209,422,8020900,80210
1661474,43,166147400,1661475
1851045,863,185104500,1851046
1941556,420,194155600,1941557
743242,943,74324200,743243
1734252,920,173425200,1734253
1712091,922,171209100,1712092
625220,626,62522000,625221
930955,648,93095500,930956
802018,784,80201800,802019
203158,130,20315800,203159
1730360,648,173036000,1730361
1494668,355,149466800,1494669
1842071,113,184207100,1842072
910058,60,91005800,910059
1103611,585,110361100,1103612
23283,79,2328300,23284
1477575,520,147757500,1477576
216921,785,21692100,216922
1888064,856,188806400,1888065
1569905,42,156990500,1569906
180692,473,18069200,180693
1200361,233,120036100,1200362
734350,605,73435000,734351
1076778,450,107677800,1076779
988553,979,98855300,988554
492134,487,49213400,492135
1873411,103,187341100,1873412
1175402,755,117540200,1175403
869070,158,86907000,869071
1768041,831,176804100,1768042
814200,23,81420000,814201
549448,307,54944800,549449
778716,28,77871600,778717
1231595,642,123159500,1231596
456601,839,45660100,456602
1653247,355,165324700,1653248
10892,869,1089200,10893
1853667,768,185366700,1853668
1204859,540,120485900,1204860
611157,143,61115700,611158
1765433,854,176543300,1765423
383687,512,38368700,383688
1045517,774,104551700,1045518
1324118,61,132411800,1324119
511759,340,51175900,511760
1859078,669,185907800,1859079
298564,591,29856400,298565
1047404,875,104740400,1047405
1407451,225,140745100,1407452
28838,262,2883800,28839
140574,847,14057400,140575
1164462,854,116446200,1164463
1162976,173,116297600,1162977
1416343,157,141634300,1416344
1211089,533,121108900,1211090
356450,950,35645000,356451
1808451,739,180845100,1808452
367297,541,36729700,367298
1373201,591,137320100,1373202
207457,998,20745700,207458
1916324,305,191632400,1916325
784537,767,78453700,784538
1530084,36,153008400,1530085
654703,513,65470300,654704
1628720,239,162872000,1628721
804349,429,80434900,804350
817805,384,81780500,817806
165591,936,16559100,165592
185638,72,18563800,185639
1741817,627,174181700,1741818
1721300,446,172130000,1721301
1295733,3,129573300,1295734
624991,697,62499100,624992
921294,668,92129400,921295
920478,253,92047800,920479
1911417,770,191141700,1911418
542553,419,54255300,542554
482985,874,48298500,482986
673389,564,67338900,673390
1709144,816,170914400,1709145
99357,463,9935700,99358
394722,478,39472200,394723
1194854,840,119485400,1194855
77768,361,7776800,77769
865926,15,86592600,865927
1582386,880,158238600,1582387
1126264,756,112626400,1126265
1313155,65,131315500,1313156
532339,283,53233900,532340
1016121,891,101612100,1016122
125031,342,12503100,125032
489551,244,48955100,489552
698471,935,69847100,698472
648199,65,64819900,648200
1813675,565,181367500,1813676
1881995,392,188199500,1881996
1904340,810,190434000,1904341
803048,280,80304800,803049
921807,948,92180700,921808
1007107,498,100710700,1007108
1614044,488,161404400,1614045
245946,248,24594600,245947
224091,861,22409100,224092
776362,806,77636200,776363
1341621,573,134162100,1341622
615596,743,61559600,615597
709711,99,70971100,709712
687907,996,68790700,687908
658798,585,65879800,658799
1281290,315,128129000,1281291
662247,201,66224700,662248
1326978,364,132697800,1326979
365405,998,36540500,365406
1770494,496,177049400,1770495
1773795,583,177379500,1773796
33855,550,3385500,33856
823274,875,82327400,823275
399844,602,39984400,399845
800465,279,80046500,800466
452450,563,45245000,452440
812342,191,81234200,812343
101531,825,10153100,101532
1698862,459,169886200,1698863
667305,419,66730500,667306
325632,684,32563200,325633
261,385,26100,262
1330883,45,133088300,1330884
756586,367,75658600,756587
1691210,961,169121000,1691211
947980,562,94798000,947981
1841499,168,184149900,1841500
238289,250,23828900,238290
1831828,91,183182800,1831829
666552,835,66655200,666553
1698653,446,169865300,1698654
168262,356,16826200,168263
1892716,90,189271600,1892717
130249,683,13024900,130250
139129,27,13912900,139130
507805,690,50780500,507806
1153077,524,115307700,1153078
40595,582,4059500,40596
645949,743,64594900,645950
413094,565,41309400,413095
1000596,863,100059600,1000597
1816870,469,181687000,1816871
1125416,889,112541600,1125417
359168,867,35916800,359169
569164,546,56916400,569165
1516374,686,151637400,1516375
1639354,974,163935400,1639355
34324,180,3432400,34314
1401597,987,140159700,1401598
260,805,26000,261
683659,947,68365900,683660
1959271,845,195927100,1959272
734758,861,73475800,734759
471118,210,47111800,471119
290377,958,29037700,290378
954006,585,95400600,954007
1209683,53,120968300,1209684
473804,698,47380400,473805
336174,843,33617400,336175
1396828,424,139682800,1396829
1852898,34,185289800,1852899
390673,597,39067300,390674
508796,918,50879600,508797
1680674,546,168067400,1680675
1164634,357,116463400,1164635
1384052,431,138405200,1384053
1011723,824,101172300,1011724
311667,892,31166700,311668
314770,964,31477000,314771
1623673,592,162367300,1623674
1343554,239,134355400,1343555
1741527,802,174152700,1741528
175899,419,17589900,175900
87879,92,8787900,87880
1202309,268,120230900,1202310
1058623,384,105862300,1058624
1771069,403,177106900,1771070
496623,18,49662300,496624
212842,492,21284200,212843
1321293,273,132129300,1321294
646323,242,64632300,646324
1720278,58,172027800,1720279
1132881,386,113288100,1132882
851274,902,85127400,851275
1342888,227,134288800,1342889
34917,662,3491700,34918
116263,768,11626300,116264
1582373,721,158237300,1582374
910610,121,91061000,910611
123050,170,12305000,123051
1098250,962,109825000,1098251
219614,270,21961400,219615
646915,801,64691500,646916
294760,702,29476000,294761
73015,250,7301500,73016
223145,812,22314500,223146
1780097,181,178009700,1780098
1109264,543,110926400,1109265
283128,32,28312800,283129
529522,170,52952200,529523
1873810,349,187381000,1873811
103349,839,10334900,103350
1344174,715,134417400,1344175
1504039,460,150403900,1504040
400262,809,40026200,400263
205303,520,20530300,205304
290980,725,29098000,290981
321902,271,32190200,321903
1590386,854,159038600,1590387
1960611,724,196061100,1960612
1119603,774,111960300,1119604
1306476,787,130647600,1306477
313760,361,31376000,313761
757466,85,75746600,757456
322857,193,32285700,322858
273639,577,27363900,273640
1054153,798,105415300,1054154
244971,283,24497100,244972
1952219,767,195221900,1952220
313868,731,31386800,313869
36316,158,3631600,36317
1087491,428,108749100,1087492
972236,819,97223600,972237
710712,356,71071200,710713
1876080,597,187608000,1876081
1637530,95,163753000,1637531
1900440,114,190044000,1900441
1439701,582,143970100,1439691
1631506,738,163150600,1631507
566514,937,56651400,566515
704274,784,70427400,704275
1014103,997,101410300,1014104
256798,934,25679800,256799
513672,239,51367200,513662
266042,811,26604200,266043
1830771,653,183077100,1830772
1255230,323,125523000,1255231
117617,53,11761700,117618
1612031,951,161203100,1612032
474757,855,47475700,474758
285617,167,28561700,285618
1090365,166,109036500,1090366
219176,170,21917600,219177
1470882,956,147088200,1470883
1364672,975,136467200,1364673
1427425,99,142742500,1427426
1999794,751,199979400,1999795
536938,865,53693800,536939
1573132,471,157313200,1573133
1860524,468,186052400,1860525
451276,721,45127600,451277
1650839,913,165083900,1650840
1490638,33,149063800,1490639
566558,818,56655800,566559
1547265,811,154726500,1547266
1894938,742,189493800,1894928
920255,166,92025500,920256
1894917,729,189491700,1894918
852845,506,85284500,852846
1249208,762,124920800,1249209
1247635,740,124763500,1247636
429405,974,42940500,429406
605060,216,60506000,605061
609140,572,60914000,609130
753741,117,75374100,753742
1954995,558,195499500,1954996
506521,278,50652100,506522
221980,920,22198000,221981
613023,985,61302300,613024
516700,692,51670000,516701
1627928,153,162792800,1627929
1070252,10,107025200,1070253
1638060,180,163806000,1638061
1374266,880,137426600,1374267
1985301,157,198530100,1985302
1924353,572,192435300,1924354
330425,664,33042500,330426
1111302,202,111130200,1111303
426579,698,42657900,426580
942891,64,94289100,942892
235185,623,23518500,235186
442705,572,44270500,442706
1278267,648,127826700,1278268
1865752,155,186575200,1865753
133325,165,13332500,133326
1327886,918,132788600,1327887
1851358,16,185135800,1851359
818073,735,81807300,818074
1674725,457,167472500,1674726
406694,132,40669400,406695
1458862,333,145886200,1458863
1931768,426,193176800,1931769
1865816,136,186581600,1865817
1154820,561,115482000,1154821
726592,678,72659200,726593
1679757,521,167975700,1679758
30983,802,3098300,30984
577793,785,57779300,577794
1414353,629,141435300,1414354
1498558,630,149855800,1498559
383832,727,38383200,383833
1520901,984,152090100,1520902
1236782,869,123678200,1236783
960835,827,96083500,960836
613309,922,61330900,613310
1471831,846,147183100,1471832
1141558,569,114155800,1141559
1265442,916,126544200,1265443
1401416,417,140141600,1401417
1159116,337,115911600,1159117
1571635,890,157163500,1571636
1211747,564,121174700,1211748
860994,532,86099400,860995
642996,834,64299600,642997
1383986,865,138398600,1383987
636866,715,63686600,636867
1459317,203,145931700,1459318
74391,810,7439100,74392
717346,257,71734600,717347
672544,342,67254400,672545
210449,376,21044900,210450
1576827,942,157682700,1576828
455603,492,45560300,455593
850107,57,85010700,850097
912575,141,91257500,912576
1390280,620,139028000,1390281
807403,488,80740300,807404
942454,746,94245400,942455
163503,465,16350300,163504
1418618,544,141861800,1418619
508508,175,50850800,508509
895286,425,89528600,895287
1393124,904,139312400,1393125
482706,311,48270600,482707
1391875,265,139187500,1391876
902855,346,90285500,902856
1258988,381,125898800,1258989
1180399,790,118039900,1180400
792202,349,79220200,792203
1425144,598,142514400,1425145
1004323,426,100432300,1004324
1658038,535,165803800,1658039
1216911,285,121691100,1216912
1834240,232,183424000,1834241
418782,900,41878200,418783
1672806,316,167280600,1672807
956525,864,95652500,956526
1002965,866,100296500,1002966
1607033,724,160703300,1607034
907646,791,90764600,907647
543777,249,54377700,543778
1725524,608,172552400,1725525
1366692,252,136669200,1366693
1129104,592,112910400,1129105
262479,728,26247900,262480
1562887,467,156288700,1562888
1084619,233,108461900,1084620
1199298,386,119929800,1199299
346498,891,34649800,346499
1950603,646,195060300,1950604
595090,884,59509000,595091
1067396,749,106739600,1067397
1813858,907,181385800,1813859
1093827,937,109382700,1093828
1898541,874,189854100,1898542
1631822,583,163182200,1631823
1735221,262,173522100,1735222
478965,579,47896500,478966
685307,983,68530700,685308
373488,231,37348800,373489
1942497,499,194249700,1942498
1170144,157,117014400,1170145
1528638,444,152863800,1528639
1703053,926,170305300,1703054
1335534,973,133553400,1335535
381732,966,38173200,381733
1170473,484,117047300,1170474
675077,757,67507700,675078
224454,788,22445400,224455
988404,966,98840400,988405
176906,88,17690600,176907
151346,489,15134600,151347
271131,43,27113100,271132
1882459,397,188245900,1882460
778882,903,77888200,778883
416533,660,41653300,416534
717593,372,71759300,717594
1781494,641,178149400,1781495
397960,893,39796000,397961
1511301,958,151130100,1511302
1543452,270,154345200,1543453
1035295,715,103529500,1035296
97156,58,9715600,97157
1771118,62,177111800,1771119
428418,824,42841800,428419
1885389,540,188538900,1885390
1179520,459,117952000,1179521
284672,839,28467200,284673
168764,96,16876400,168765
545296,89,54529600,545297
1413991,402,141399100,1413992
462137,211,46213700,462138
105555,988,10555500,105556
130122,996,13012200,130123
59027,726,5902700,59028
1099840,626,109984000,1099841
1932027,544,193202700,1932028
894792,745,89479200,894793
1448592,392,144859200,1448593
1570777,181,157077700,1570778
148392,292,14839200,148393
1936925,416,193692500,1936926
178557,21,17855700,178558
401036,753,40103600,401037
751137,737,75113700,751138
987698,188,98769800,987699
1885853,338,188585300,1885854
954705,266,95470500,954706
1667396,321,166739600,1667397
627959,699,62795900,627960
1152951,1,115295100,1152952
1283196,544,128319600,1283197
515451,543,51545100,515452
1015289,761,101528900,1015290
1783255,955,178325500,1783256
